"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ctss.5",5.93074552621331e-30,-1.0951183485174,1,0.992,1.6604901324292e-25,"pDC","Ctss"
"Psap.4",6.19349426505553e-30,-1.14643648809245,0.976,0.98,1.73405452433025e-25,"pDC","Psap"
"Tecr.1",8.41306477629377e-30,0.647208511416716,0.665,0.442,2.35548987606673e-25,"pDC","Tecr"
"Nedd4",9.14327222691724e-30,0.264469700857548,0.176,0.046,2.55993335809229e-25,"pDC","Nedd4"
"Ifi30.3",9.16543528619483e-30,-0.638354628130203,0.982,0.98,2.56613857142883e-25,"pDC","Ifi30"
"Rpl17.4",9.38411509151685e-30,0.313200391337175,1,0.999,2.62736454332289e-25,"pDC","Rpl17"
"Lyz2.4",1.23778931791663e-29,-2.48409183675311,0.621,0.775,3.46556253230298e-25,"pDC","Lyz2"
"Rpl10a.5",1.34997775471447e-29,0.404681873150776,0.997,0.976,3.77966771764958e-25,"pDC","Rpl10a"
"Mettl23.1",1.35230382774871e-29,0.491834008504902,0.694,0.453,3.78618025693083e-25,"pDC","Mettl23"
"H13.2",1.51564146400067e-29,0.534607364603456,0.8,0.611,4.24349297090908e-25,"pDC","H13"
"Ccr1.3",1.66476276154935e-29,0.701430980539467,0.397,0.179,4.66100277978586e-25,"pDC","Ccr1"
"Il17ra.3",1.72590049630045e-29,0.4505894669689,0.529,0.27,4.83217620954201e-25,"pDC","Il17ra"
"Hspa8",2.04473347396966e-29,-0.620451787214377,0.988,0.995,5.72484478042025e-25,"pDC","Hspa8"
"Iscu.5",2.21073794412518e-29,-0.928717579990556,0.568,0.774,6.18962409596167e-25,"pDC","Iscu"
"Pnp.3",2.76971371674033e-29,-0.763371192262593,0.391,0.65,7.75464446412958e-25,"pDC","Pnp"
"Fgfr1",2.83459040138378e-29,0.279601849982184,0.218,0.065,7.93628620579432e-25,"pDC","Fgfr1"
"Sqle",3.03254703238025e-29,0.416638302018082,0.332,0.131,8.49052518125822e-25,"pDC","Sqle"
"Slc44a1",3.08033104469749e-29,0.306197286949341,0.306,0.112,8.62431085894405e-25,"pDC","Slc44a1"
"Rap2a.2",3.20052972589587e-29,-0.689558731920074,0.109,0.41,8.96084312656326e-25,"pDC","Rap2a"
"Adam11",4.07064039752313e-29,0.30644276735504,0.215,0.064,1.13969789849853e-24,"pDC","Adam11"
"Acadl.3",4.51925217314732e-29,0.762161252362267,0.718,0.489,1.26530022343779e-24,"pDC","Acadl"
"mt-Nd5.1",4.69380385941741e-29,0.534778327646624,0.726,0.489,1.31417120455969e-24,"pDC","mt-Nd5"
"Ubxn4.1",5.23257218814768e-29,0.542420094557444,0.803,0.601,1.46501556123759e-24,"pDC","Ubxn4"
"Nfkb1.4",5.28140894630744e-29,0.583592676558893,0.868,0.697,1.47868887678716e-24,"pDC","Nfkb1"
"Xrcc6",5.85360744624138e-29,0.271013386253537,0.194,0.056,1.63889301279866e-24,"pDC","Xrcc6"
"Naca.1",6.15292088322747e-29,0.386306954355322,1,0.979,1.72269478888603e-24,"pDC","Naca"
"Shfm1.1",6.47005169246055e-29,-0.421196862507632,0.982,0.983,1.8114850728551e-24,"pDC","Shfm1"
"Immp2l",6.81874372829395e-29,0.256253945174242,0.179,0.048,1.90911186904774e-24,"pDC","Immp2l"
"Rpl7a.1",6.9677921365202e-29,0.35191229434931,1,0.989,1.95084244238292e-24,"pDC","Rpl7a"
"Serp1.2",7.41411750923801e-29,0.551713480122919,0.897,0.725,2.07580462023646e-24,"pDC","Serp1"
"Dstn.5",8.4992822394077e-29,-0.81632556530321,0.224,0.518,2.37962904138937e-24,"pDC","Dstn"
"Fgfr1op",8.64952867512222e-29,0.521695960835616,0.391,0.18,2.42169503846072e-24,"pDC","Fgfr1op"
"Rps3.3",8.83966913923345e-29,0.300124951558089,1,1,2.47493056560258e-24,"pDC","Rps3"
"Plin2.5",9.27438663468795e-29,-1.07382989320875,0.279,0.563,2.59664276997993e-24,"pDC","Plin2"
"Naaa.3",9.53634980498871e-29,-1.10373275417965,0.191,0.479,2.66998721840074e-24,"pDC","Naaa"
"Tmsb10.5",1.29249231340571e-28,-0.784351830909965,0.994,0.994,3.61871997907332e-24,"pDC","Tmsb10"
"Polr3gl",1.30137531146494e-28,0.321831298254581,0.244,0.081,3.64359059703955e-24,"pDC","Polr3gl"
"Hfe.3",1.4393366612487e-28,-0.811599470456206,0.179,0.472,4.02985478416412e-24,"pDC","Hfe"
"Rnf187",1.65488942007655e-28,0.529334287282272,0.703,0.476,4.63335939833033e-24,"pDC","Rnf187"
"Sh3glb1.3",1.87771318186774e-28,-0.604817706745618,0.85,0.915,5.25722136659329e-24,"pDC","Sh3glb1"
"Kdm2b.1",2.10073917162649e-28,0.565198517603531,0.5,0.261,5.88164953271986e-24,"pDC","Kdm2b"
"Sema4d.3",2.30207815521992e-28,0.43925642407727,0.697,0.419,6.44535841898472e-24,"pDC","Sema4d"
"Rpl5.5",2.35441295074376e-28,0.368907341589591,1,0.966,6.59188537949239e-24,"pDC","Rpl5"
"Rpl23.3",2.80314977409936e-28,0.29206433727282,1,1,7.84825873752339e-24,"pDC","Rpl23"
"Arl6ip5.3",2.88430536492751e-28,0.527111388566186,0.768,0.541,8.07547816072405e-24,"pDC","Arl6ip5"
"Mt1",2.93686051982529e-28,-1.09452157510006,0.171,0.464,8.22262208340684e-24,"pDC","Mt1"
"BC147527",3.4434076010883e-28,0.383793806289994,0.247,0.085,9.64085260152703e-24,"pDC","BC147527"
"Ppp1cc",3.81529595699785e-28,0.483842355769774,0.712,0.471,1.06820656204026e-23,"pDC","Ppp1cc"
"Slamf8.4",7.84067253228985e-28,-0.782433814259727,0.171,0.465,2.19523149559051e-23,"pDC","Slamf8"
"Scap",8.1702469859383e-28,0.258051459242471,0.241,0.08,2.28750575112301e-23,"pDC","Scap"
"Fkbp3.1",8.31489070798573e-28,0.474145013772175,0.588,0.346,2.32800310042184e-23,"pDC","Fkbp3"
"H2-Oa.3",8.49708136534702e-28,0.509047331813074,0.726,0.456,2.37901284066986e-23,"pDC","H2-Oa"
"Ivns1abp.1",1.17824821365759e-27,0.491915729965406,0.582,0.346,3.29885934859853e-23,"pDC","Ivns1abp"
"Pomp.3",1.47283292113124e-27,-0.502508747149057,0.876,0.935,4.12363761258326e-23,"pDC","Pomp"
"Rps23.3",1.77801446016803e-27,0.279337704105449,1,1,4.97808488557845e-23,"pDC","Rps23"
"Zfp106",2.28891123179949e-27,0.578706605653731,0.571,0.343,6.40849366679221e-23,"pDC","Zfp106"
"Emb.3",2.50300626175882e-27,0.535928920788212,0.653,0.393,7.00791693167235e-23,"pDC","Emb"
"Cacnb3.5",2.51073331464177e-27,-1.20510095199965,0.085,0.362,7.02955113433402e-23,"pDC","Cacnb3"
"Epsti1.5",2.82574810485035e-27,-1.25094935821371,0.471,0.708,7.91152954396001e-23,"pDC","Epsti1"
"Tspan2",4.17013331321081e-27,0.318938136867719,0.194,0.058,1.16755392503276e-22,"pDC","Tspan2"
"Rab3gap1",5.22712609184502e-27,0.307663308293606,0.274,0.102,1.46349076319477e-22,"pDC","Rab3gap1"
"Fam177a.5",5.90368437152775e-27,-1.24452368734656,0.382,0.622,1.65291355034034e-22,"pDC","Fam177a"
"Ddx5",7.61290724204075e-27,0.402957356621563,0.985,0.973,2.13146176962657e-22,"pDC","Ddx5"
"Zfp36l2.3",8.2613804507014e-27,0.534738732592899,0.741,0.465,2.31302129858738e-22,"pDC","Zfp36l2"
"Ifi27.1",9.07959165105231e-27,0.708946137093913,0.644,0.414,2.54210407046163e-22,"pDC","Ifi27"
"Slc15a4.1",9.88271255516974e-27,0.470779428030632,0.541,0.302,2.76696186119642e-22,"pDC","Slc15a4"
"mt-Co3.3",1.07421767573145e-26,0.342438894816847,1,0.992,3.00759464851293e-22,"pDC","mt-Co3"
"Tmed9.1",1.10099818477529e-26,0.513945659003939,0.824,0.641,3.08257471773387e-22,"pDC","Tmed9"
"Foxp1.2",1.2345705121748e-26,0.505804190504886,0.721,0.474,3.45655051998699e-22,"pDC","Foxp1"
"Axl.3",1.23969144643211e-26,-0.787277843944256,0.112,0.388,3.47088811172063e-22,"pDC","Axl"
"Slc25a4.2",1.55191706010268e-26,0.473491270762579,0.765,0.505,4.34505738487548e-22,"pDC","Slc25a4"
"Fyn.2",1.6015988767588e-26,0.559326351144844,0.65,0.41,4.4841565351493e-22,"pDC","Fyn"
"Anapc5",1.86231879644047e-26,0.478269605670227,0.606,0.372,5.21412016627402e-22,"pDC","Anapc5"
"Il2rg.2",1.89745000213392e-26,0.503671339866959,0.876,0.712,5.31248051597454e-22,"pDC","Il2rg"
"Fgr.5",1.92953955933748e-26,0.497439573569738,0.759,0.507,5.40232485823309e-22,"pDC","Fgr"
"1810037I17Rik.2",1.99599574450602e-26,-0.573469275883998,0.756,0.872,5.58838888546796e-22,"pDC","1810037I17Rik"
"Cnot8",2.41092711970335e-26,0.415048292834108,0.444,0.222,6.75011374974544e-22,"pDC","Cnot8"
"Eps8.3",2.77478655766309e-26,-0.657098475429389,0.088,0.367,7.76884740414511e-22,"pDC","Eps8"
"Rmnd5b",2.97071920104737e-26,0.329273003660271,0.291,0.115,8.31741961909243e-22,"pDC","Rmnd5b"
"Nr4a2.3",3.73708865755532e-26,-0.844991735204368,0.203,0.486,1.04631008234234e-21,"pDC","Nr4a2"
"Macf1.1",4.33699499153919e-26,0.408597822744716,0.456,0.232,1.21427185773114e-21,"pDC","Macf1"
"Clta",4.54371393651823e-26,-0.487658206253986,0.932,0.96,1.27214902794637e-21,"pDC","Clta"
"Rps25.3",5.25399209162631e-26,0.33726314639826,1,0.998,1.47101270581353e-21,"pDC","Rps25"
"Stxbp2",6.12079674254853e-26,0.488311444610952,0.685,0.467,1.71370067197874e-21,"pDC","Stxbp2"
"Psmb8.5",6.8921456736515e-26,-0.560659734588123,1,0.992,1.92966294570895e-21,"pDC","Psmb8"
"Fam49b.3",7.20237262078202e-26,-0.606326478377542,0.835,0.873,2.01652028636655e-21,"pDC","Fam49b"
"Napsa.4",8.17391488445583e-26,0.507716430687785,0.944,0.786,2.28853268934994e-21,"pDC","Napsa"
"Cnpy2",8.29304255209792e-26,0.416492478254141,0.521,0.29,2.32188605373638e-21,"pDC","Cnpy2"
"Avpi1.5",1.00011686341797e-25,-0.886805022466934,0.385,0.617,2.80012719419764e-21,"pDC","Avpi1"
"Rpl13.5",1.74798948781358e-25,0.32860285865142,1,0.999,4.89402096798047e-21,"pDC","Rpl13"
"Myadm.2",2.01389210127104e-25,-0.64102165232776,0.294,0.569,5.63849510513865e-21,"pDC","Myadm"
"Ifi204.4",2.01677620211197e-25,-0.939929591315924,0.176,0.45,5.6465700106731e-21,"pDC","Ifi204"
"Jak2.2",2.61570602464026e-25,-0.644850084466808,0.25,0.523,7.3234537277878e-21,"pDC","Jak2"
"Il11ra1",2.63004675960657e-25,0.404974601294229,0.288,0.115,7.36360491754648e-21,"pDC","Il11ra1"
"Isg20.3",2.92268196433254e-25,0.591891431138607,0.594,0.34,8.18292496373824e-21,"pDC","Isg20"
"Pik3r1.4",3.22280953021913e-25,-0.934300843409631,0.365,0.605,9.02322212270752e-21,"pDC","Pik3r1"
"Pcyt2",3.24297698602876e-25,0.415743366934201,0.388,0.185,9.07968696548331e-21,"pDC","Pcyt2"
"Ccl22.5",3.54307505778119e-25,-1.90588170833603,0.271,0.527,9.91990154677578e-21,"pDC","Ccl22"
"Rtn4.2",3.93643001462502e-25,-0.587862646715298,0.65,0.817,1.10212167549471e-20,"pDC","Rtn4"
"Cd180.3",4.30955937710482e-25,0.49950521680551,0.524,0.289,1.20659043440181e-20,"pDC","Cd180"
"Cd274.4",5.35526157654557e-25,-0.724414700437171,0.232,0.519,1.49936613620123e-20,"pDC","Cd274"
"Gm6377.4",6.19738438369471e-25,-0.652632982142909,0.179,0.46,1.73514367974685e-20,"pDC","Gm6377"
"Msmo1",6.7357291704754e-25,0.742420768364786,0.459,0.256,1.8858694531497e-20,"pDC","Msmo1"
"Spcs2.3",6.87223029114635e-25,0.421340542801021,0.868,0.677,1.92408703691515e-20,"pDC","Spcs2"
"Olfm1.4",7.006486487574e-25,-0.582173837566019,0.082,0.349,1.96167608679097e-20,"pDC","Olfm1"
"Hpcal1.1",7.31769668460391e-25,-0.557090764161563,0.3,0.566,2.0488087177554e-20,"pDC","Hpcal1"
"Slamf9.3",7.72723690166066e-25,0.473004653096323,0.668,0.411,2.16347178772695e-20,"pDC","Slamf9"
"Ptafr.3",9.02586276681004e-25,-0.753796177823741,0.303,0.568,2.52706105745147e-20,"pDC","Ptafr"
"Rpl27.3",1.08549674530583e-24,0.319102103224465,0.997,0.985,3.03917378750726e-20,"pDC","Rpl27"
"Mcemp1.3",1.16862296612604e-24,-0.769003508266716,0.135,0.396,3.27191058055968e-20,"pDC","Mcemp1"
"Ddx24.1",1.26553886632869e-24,0.509163918420598,0.762,0.577,3.54325571794706e-20,"pDC","Ddx24"
"Serpinb9.4",1.29392247988384e-24,-1.34096286459375,0.329,0.561,3.62272415917879e-20,"pDC","Serpinb9"
"Prorsd1",1.30577435773085e-24,0.30017535894689,0.335,0.143,3.65590704677483e-20,"pDC","Prorsd1"
"Fcgr1.5",1.45343146302159e-24,-0.983630292178716,0.115,0.381,4.06931741016784e-20,"pDC","Fcgr1"
"Ptprs",1.45444875121754e-24,0.307417479593542,0.285,0.112,4.07216561365887e-20,"pDC","Ptprs"
"Flt3.4",1.94883276737892e-24,0.405226185785397,0.638,0.381,5.45634198210749e-20,"pDC","Flt3"
"Fam129a.3",1.95602246867344e-24,-0.56454193524406,0.118,0.394,5.4764717077919e-20,"pDC","Fam129a"
"Sept11",2.00677950468598e-24,0.477974698848639,0.382,0.185,5.61858125721982e-20,"pDC","Sept11"
"Rnf167",2.35105543113606e-24,0.351265203027582,0.4,0.194,6.58248499609473e-20,"pDC","Rnf167"
"Srrm2",2.60235693689609e-24,0.4295580114567,0.906,0.759,7.28607895192166e-20,"pDC","Srrm2"
"Vkorc1l1",2.63468367138604e-24,0.293606650114105,0.306,0.125,7.37658734314663e-20,"pDC","Vkorc1l1"
"Osm.4",3.42592972219877e-24,-0.923897119243334,0.126,0.387,9.59191803621212e-20,"pDC","Osm"
"Card11.2",3.72466134108925e-24,0.48198261763456,0.424,0.217,1.04283068227817e-19,"pDC","Card11"
"Csf1r.5",3.72472469833286e-24,-0.824313646958336,0.109,0.37,1.04284842103923e-19,"pDC","Csf1r"
"Rpl39.4",3.88217437373042e-24,0.283698386343716,1,0.999,1.08693118115704e-19,"pDC","Rpl39"
"Rpl22l1.4",4.14748814410634e-24,0.444865221028171,0.941,0.84,1.16121373058689e-19,"pDC","Rpl22l1"
"Tes.3",5.28987152899003e-24,-0.739734178244855,0.291,0.535,1.48105823068663e-19,"pDC","Tes"
"Churc1",6.13247471599755e-24,0.422596719412109,0.668,0.455,1.716970270985e-19,"pDC","Churc1"
"Rps4x.5",6.17686472655082e-24,0.30592017087383,1,0.997,1.7293985861397e-19,"pDC","Rps4x"
"Hist3h2a.2",6.52898655298426e-24,0.584457449658043,0.574,0.348,1.82798565510453e-19,"pDC","Hist3h2a"
"Chd3",6.56255123340257e-24,0.426275990114324,0.491,0.27,1.83738309432805e-19,"pDC","Chd3"
"AI467606",6.87303209808363e-24,0.392277547789086,0.315,0.135,1.92431152682145e-19,"pDC","AI467606"
"Fam49a.4",8.46890164906826e-24,-0.668275681415307,0.188,0.445,2.37112308370613e-19,"pDC","Fam49a"
"Serbp1.1",9.97668949946737e-24,0.419362764748058,0.941,0.821,2.79327352606087e-19,"pDC","Serbp1"
"Clec4a3.5",9.99153466413253e-24,-1.17372153888806,0.197,0.448,2.79742987526383e-19,"pDC","Clec4a3"
"4930523C07Rik.3",1.27275751375042e-23,-0.761357633306324,0.3,0.556,3.56346648699842e-19,"pDC","4930523C07Rik"
"Tppp3.3",1.34427258114545e-23,-0.925215092523176,0.156,0.419,3.76369437269103e-19,"pDC","Tppp3"
"Fam122a",1.63487100456855e-23,0.343913457706648,0.288,0.119,4.57731183859101e-19,"pDC","Fam122a"
"Rpl14.5",1.79637083678169e-23,0.313937336228326,1,0.99,5.02947906882136e-19,"pDC","Rpl14"
"Cd81.5",2.05412939518872e-23,-0.989671933109297,0.029,0.27,5.75115148064939e-19,"pDC","Cd81"
"Sec62",2.06379558568764e-23,0.439517877410672,0.815,0.615,5.77821488080825e-19,"pDC","Sec62"
"Gpx4.3",2.22330988977265e-23,0.475938767710883,0.953,0.876,6.22482302938547e-19,"pDC","Gpx4"
"Csrp1.4",2.3863392886592e-23,-0.940778036458261,0.391,0.614,6.68127274038802e-19,"pDC","Csrp1"
"Dgcr6",2.70560579814093e-23,0.27591557686933,0.268,0.106,7.57515511363498e-19,"pDC","Dgcr6"
"Rhoh.1",3.00496437224428e-23,0.322690914238004,0.326,0.143,8.41329924940955e-19,"pDC","Rhoh"
"Map4k4.5",3.59457831121222e-23,-0.779568588676774,0.332,0.562,1.0064100355732e-18,"pDC","Map4k4"
"Rpl18.2",3.70442239194236e-23,0.273454485057051,1,0.998,1.03716418129602e-18,"pDC","Rpl18"
"AW112010.3",4.41960913788667e-23,-1.48623054973484,0.776,0.849,1.23740216642551e-18,"pDC","AW112010"
"Krtcap2.2",4.67843362337559e-23,0.450794940357715,0.829,0.658,1.3098678458727e-18,"pDC","Krtcap2"
"Inpp5d.2",5.30888844516072e-23,0.475114060020569,0.618,0.406,1.4863825868761e-18,"pDC","Inpp5d"
"Mpg",5.59751864841644e-23,0.30439975028882,0.294,0.123,1.56719327118363e-18,"pDC","Mpg"
"Ugcg",6.28498447764152e-23,0.297576784588524,0.318,0.134,1.75966995405007e-18,"pDC","Ugcg"
"Ccl17.5",7.41138483795043e-23,-2.89932676982904,0.35,0.573,2.07503952692936e-18,"pDC","Ccl17"
"Eif3e.2",8.08782236392925e-23,0.462422745622364,0.921,0.775,2.26442850545291e-18,"pDC","Eif3e"
"Dusp2.1",8.28134741269264e-23,-0.821507764045418,0.206,0.46,2.31861164860568e-18,"pDC","Dusp2"
"Rpl23a.4",1.00160430338813e-22,0.274507963605817,1,0.998,2.8042917286261e-18,"pDC","Rpl23a"
"Ikzf1.1",1.18257560865586e-22,0.44489647961217,0.515,0.296,3.31097518911469e-18,"pDC","Ikzf1"
"Ccl4.3",1.26566930611208e-22,1.12313917658534,0.803,0.634,3.5436209232526e-18,"pDC","Ccl4"
"Ggh.2",1.34004694310956e-22,-0.517245681248814,0.135,0.401,3.75186343131815e-18,"pDC","Ggh"
"Il21r.5",1.39729992440639e-22,0.512146467924617,0.912,0.738,3.91216032835302e-18,"pDC","Il21r"
"Socs2.5",1.40200070235465e-22,-1.14383995032033,0.091,0.339,3.92532156645255e-18,"pDC","Socs2"
"Acot7.3",1.55954928055359e-22,-0.523965939712744,0.141,0.398,4.36642607569395e-18,"pDC","Acot7"
"Rai1",1.56556172958575e-22,0.255979402649892,0.215,0.075,4.3832597304942e-18,"pDC","Rai1"
"Arpc1b.1",1.58917669351732e-22,-0.363835512452257,0.991,0.984,4.4493769065098e-18,"pDC","Arpc1b"
"Dcaf12",1.63563365634175e-22,0.447988425031417,0.471,0.263,4.57944711102562e-18,"pDC","Dcaf12"
"Zfp706.1",1.72133453690591e-22,0.501724011364273,0.765,0.58,4.81939243642918e-18,"pDC","Zfp706"
"Xbp1.1",2.30552239388332e-22,0.563170341013181,0.635,0.421,6.45500159839453e-18,"pDC","Xbp1"
"Emg1.2",2.68062436832168e-22,0.431823232743606,0.776,0.556,7.50521210642704e-18,"pDC","Emg1"
"Rassf2.5",2.93978026160407e-22,-0.617945871947895,0.126,0.378,8.23079677643908e-18,"pDC","Rassf2"
"Cxcl9.5",3.5125933461815e-22,-1.63335112103335,0.168,0.411,9.83455885063897e-18,"pDC","Cxcl9"
"Mpnd",4.23127265891556e-22,0.424922806177842,0.491,0.28,1.18467171904318e-17,"pDC","Mpnd"
"Gadd45b.5",5.3788458701221e-22,-0.976026874973962,0.541,0.739,1.50596926671679e-17,"pDC","Gadd45b"
"Tbca.3",5.55199463194856e-22,-0.518891824778913,0.856,0.901,1.55444745705296e-17,"pDC","Tbca"
"Rps11.4",6.38406479576313e-22,0.269861252790254,1,1,1.78741046151776e-17,"pDC","Rps11"
"Eif3h.1",8.16546658739379e-22,0.346358959433371,0.956,0.895,2.28616733513851e-17,"pDC","Eif3h"
"Tmem131",8.57938549053244e-22,-0.502279600234292,0.074,0.309,2.40205634963927e-17,"pDC","Tmem131"
"Sgk1.5",9.32789075918396e-22,-1.07594128271738,0.112,0.35,2.61162285475633e-17,"pDC","Sgk1"
"Stoml1",9.65028643816145e-22,0.266343427242684,0.247,0.095,2.70188719695644e-17,"pDC","Stoml1"
"Arpc5.1",1.00198324669961e-21,-0.4027334700858,0.909,0.947,2.80535269410958e-17,"pDC","Arpc5"
"Gem",1.033427077852e-21,0.323521864418845,0.279,0.113,2.89338913257004e-17,"pDC","Gem"
"Vps37a",1.06351513857548e-21,0.364550017798414,0.353,0.169,2.97762968498364e-17,"pDC","Vps37a"
"Dkkl1",1.41182180813789e-21,0.261073574995418,0.147,0.042,3.95281869842446e-17,"pDC","Dkkl1"
"Ralb",1.44813926788914e-21,-0.431576154213196,0.065,0.304,4.05450032223602e-17,"pDC","Ralb"
"Sdc3.3",1.57522520187681e-21,-0.578984695566882,0.203,0.453,4.41031552021468e-17,"pDC","Sdc3"
"Calm3.2",1.75564535504259e-21,-0.543991017014487,0.662,0.792,4.91545586504823e-17,"pDC","Calm3"
"Rbpj.4",1.78930403805375e-21,-0.617210452468101,0.229,0.473,5.00969344574288e-17,"pDC","Rbpj"
"Gfpt1.4",2.03990236071221e-21,-0.612116477927127,0.171,0.419,5.71131862952206e-17,"pDC","Gfpt1"
"Ddx39b.2",2.08355860001111e-21,0.470940891375712,0.715,0.522,5.8335473683111e-17,"pDC","Ddx39b"
"Tbc1d8.4",2.18942675642026e-21,0.347075881815087,0.635,0.383,6.12995703262544e-17,"pDC","Tbc1d8"
"Cfl1.2",2.41493741078143e-21,-0.371266287801367,0.985,0.994,6.76134176270585e-17,"pDC","Cfl1"
"Ccrl2.4",2.55150504827433e-21,-1.21225718127156,0.418,0.615,7.14370383415847e-17,"pDC","Ccrl2"
"Tra2b.1",2.67083107842334e-21,0.414891753479241,0.841,0.698,7.47779285336966e-17,"pDC","Tra2b"
"Fam105a.4",2.91419315526355e-21,-0.611762485742318,0.3,0.538,8.15915799610689e-17,"pDC","Fam105a"
"Eif5.1",3.1415891200038e-21,0.466385423070949,0.856,0.689,8.79582121818663e-17,"pDC","Eif5"
"Acvrl1.2",3.16124756425264e-21,-0.467069578075543,0.056,0.288,8.85086093039455e-17,"pDC","Acvrl1"
"Hk2.2",3.45734498209426e-21,-0.644095134963709,0.132,0.385,9.6798744808675e-17,"pDC","Hk2"
"Gpi1.3",3.52652570782285e-21,0.429626964221942,0.838,0.678,9.87356667676241e-17,"pDC","Gpi1"
"Atraid",3.68763112486933e-21,0.419691225379527,0.559,0.352,1.03246296234091e-16,"pDC","Atraid"
"Rab11a.2",3.80530354369223e-21,-0.516504845485539,0.512,0.711,1.06540888616295e-16,"pDC","Rab11a"
"Cox17.1",3.90655024601741e-21,-0.537503440305706,0.818,0.893,1.09375593787995e-16,"pDC","Cox17"
"Mrps26",3.99069179449277e-21,0.406620696068943,0.435,0.244,1.11731388862209e-16,"pDC","Mrps26"
"Eef1d.1",4.43027142764512e-21,0.409801385328939,0.912,0.797,1.24038739431208e-16,"pDC","Eef1d"
"Plekha2.1",4.50451755093453e-21,0.487292786260573,0.591,0.387,1.26117482391065e-16,"pDC","Plekha2"
"Rps5.4",5.35100422579177e-21,0.270025159184862,1,0.998,1.49817416313718e-16,"pDC","Rps5"
"Lst1.4",5.87573201013297e-21,-1.36047078081352,0.521,0.665,1.64508744819703e-16,"pDC","Lst1"
"Actn1.4",5.89530815320164e-21,-0.722125926405131,0.1,0.338,1.65056837673339e-16,"pDC","Actn1"
"Slc35c2.1",6.58022729612957e-21,0.411633619793851,0.529,0.32,1.84233203837036e-16,"pDC","Slc35c2"
"Hnrnpf.1",7.1724765261747e-21,0.366718466955815,0.965,0.897,2.00814997779839e-16,"pDC","Hnrnpf"
"Mpeg1.4",7.79364715779844e-21,0.373274220054399,0.815,0.561,2.18206533124041e-16,"pDC","Mpeg1"
"Pak1.3",8.2007386559269e-21,-0.474340442166111,0.082,0.321,2.29604280888641e-16,"pDC","Pak1"
"Tax1bp3",1.13127397550571e-20,-0.456360018754494,0.121,0.361,3.16734087662089e-16,"pDC","Tax1bp3"
"Smpdl3a.4",1.32604033756457e-20,-0.646840064402407,0.232,0.477,3.71264773711328e-16,"pDC","Smpdl3a"
"Dcaf8",1.42147540663795e-20,0.292434566366898,0.326,0.152,3.97984684350494e-16,"pDC","Dcaf8"
"Anxa3.5",1.45767704870257e-20,-1.01448737497219,0.141,0.375,4.08120420095745e-16,"pDC","Anxa3"
"Rpl28.5",1.49991102108788e-20,0.270904655128224,1,0.995,4.19945087684185e-16,"pDC","Rpl28"
"Yeats4",1.58399976901046e-20,0.40993138966927,0.6,0.387,4.4348825532755e-16,"pDC","Yeats4"
"mt-Cytb.4",1.65312808540785e-20,0.331702159407782,0.988,0.932,4.6284280135249e-16,"pDC","mt-Cytb"
"Arpc5l.2",2.19093640501378e-20,0.423741152680754,0.756,0.563,6.13418374675758e-16,"pDC","Arpc5l"
"Cox5a.1",2.37663769740523e-20,-0.418680854886118,0.944,0.945,6.65411022519515e-16,"pDC","Cox5a"
"Creb5.4",2.39109109057769e-20,-0.629725763250847,0.074,0.304,6.6945768353994e-16,"pDC","Creb5"
"Slfn1.4",2.39216509803799e-20,-0.565514150082697,0.062,0.289,6.69758384148676e-16,"pDC","Slfn1"
"Gpr65.3",2.4057509453198e-20,-0.676443178100177,0.194,0.432,6.73562149670636e-16,"pDC","Gpr65"
"Ramp3.5",2.43554852333374e-20,-1.17608359135337,0.162,0.392,6.81904875562981e-16,"pDC","Ramp3"
"Hnrnpll",2.82359322002519e-20,-0.42989973379086,0.065,0.292,7.90549629742652e-16,"pDC","Hnrnpll"
"Sirpb1c.3",3.04629991772283e-20,-0.666884417901425,0.047,0.265,8.52903050964037e-16,"pDC","Sirpb1c"
"Plscr1.3",3.28076303846187e-20,-0.667980349016732,0.188,0.436,9.18548035508553e-16,"pDC","Plscr1"
"Cyfip2",3.30034597152015e-20,0.357304979731425,0.385,0.198,9.24030865106212e-16,"pDC","Cyfip2"
"Pdcd1lg2.5",3.44633274734383e-20,-0.699846104366043,0.138,0.368,9.64904242601325e-16,"pDC","Pdcd1lg2"
"Nupr1.4",3.56786043875647e-20,-0.860013145999263,0.147,0.382,9.98929565643037e-16,"pDC","Nupr1"
"Apbb1ip.1",3.68126440783341e-20,0.430005844456922,0.665,0.476,1.0306804089052e-15,"pDC","Apbb1ip"
"Ebpl",3.94620083086695e-20,0.385964875315848,0.329,0.16,1.10485730862613e-15,"pDC","Ebpl"
"Cnbp.1",4.60086343071941e-20,0.370476385841608,0.918,0.793,1.28814974333282e-15,"pDC","Cnbp"
"Rpl27a.4",4.98818864378336e-20,0.253913669346441,1,0.999,1.39659305648647e-15,"pDC","Rpl27a"
"Rpl15.3",5.16702151311357e-20,0.333524318431746,0.988,0.966,1.44666268324154e-15,"pDC","Rpl15"
"Pkib.4",5.35332570725407e-20,-1.17968099926602,0.45,0.647,1.49882413151699e-15,"pDC","Pkib"
"Fam178a",5.49104538506567e-20,0.297958438185518,0.297,0.132,1.53738288691069e-15,"pDC","Fam178a"
"Idi1.5",5.67476703192813e-20,0.347590369053398,0.538,0.313,1.58882127359924e-15,"pDC","Idi1"
